	token	label	distance
758	chefinspektor	15	0.6375975012779236
760	chiefinspektor	15	0.6375975012779236
761	chiefsuperintendent	15	0.6375975012779236
762	chinese	15	0.6375975012779236
532	Yard	15	0.6375975012779236
68	Chinese	15	0.6375975012779236
223	Inspektor	15	0.6375975012779236
1306	japaner	15	0.6375975012779236
231	Johnny	15	0.6375975012779236
305	Marek	15	0.6375975012779236
1131	golenkow	15	0.6375975012779236
1057	geisterdetektiv	15	0.6375975012779236
367	Polizistin	15	0.6375975012779236
404	Saladin	15	0.6375975012779236
386	Reporter	15	0.6375975012779236
47	Bloch	15	0.6375975012779236
366	Polizist	15	0.6375975012779236
53	Boris	15	0.6375975012779236
1152	grischin	15	0.6375975012779236
45	Bill	15	0.6375975012779236
1996	superintendent	15	0.6375975012779236
1997	superintendenten	15	0.6375975012779236
329	Mordkommission	15	0.6375975012779236
1283	ingram	0	0.6952606439590454
1775	reverend	0	0.6952606439590454
985	flaming	0	0.6952606439590454
1777	rick	0	0.6952606439590454
1778	ricks	0	0.6952606439590454
2095	una	0	0.6952606439590454
1787	ritual	0	0.6952606439590454
1256	horus	0	0.6952606439590454
1685	paddington	0	0.6952606439590454
978	fiat	0	0.6952606439590454
2042	todd	0	0.6952606439590454
1258	hume	0	0.6952606439590454
1260	hut	0	0.6952606439590454
2040	titus	0	0.6952606439590454
780	courtain	0	0.6952606439590454
1024	gaffer	0	0.6952606439590454
1702	petan	0	0.6952606439590454
2039	tisho	0	0.6952606439590454
2031	themse	0	0.6952606439590454
1025	gamal	0	0.6952606439590454
1827	satan	0	0.6952606439590454
1027	gardener	0	0.6952606439590454
1281	ii	0	0.6952606439590454
1026	gang	0	0.6952606439590454
1289	inspector	0	0.6952606439590454
1709	pirata	0	0.6952606439590454
1749	rakk	0	0.6952606439590454
1902	shaolin	0	0.6952606439590454
1177	hammer	0	0.6952606439590454
1741	qual	0	0.6952606439590454
2065	travers	0	0.6952606439590454
1682	outfit	0	0.6952606439590454
1159	gully	0	0.6952606439590454
1200	heathrow	0	0.6952606439590454
1204	hector	0	0.6952606439590454
1729	proctor	0	0.6952606439590454
847	drago	0	0.6952606439590454
1728	probleme	0	0.6952606439590454
1150	gress	0	0.6952606439590454
1768	rena	0	0.6952606439590454
2070	triumph	0	0.6952606439590454
2167	voodoo	0	0.6952606439590454
1138	grandpa	0	0.6952606439590454
1137	gral	0	0.6952606439590454
837	dom	0	0.6952606439590454
802	dawid	0	0.6952606439590454
1774	reva	0	0.6952606439590454
2086	uliak	0	0.6952606439590454
2053	tosh	0	0.6952606439590454
2160	vestina	0	0.6952606439590454
2161	vidal	0	0.6952606439590454
786	cropper	0	0.6952606439590454
2162	vincent	0	0.6952606439590454
2077	twilight	0	0.6952606439590454
1132	golf	0	0.6952606439590454
1218	hero	0	0.6952606439590454
2213	whiteside	0	0.6952606439590454
1726	pritt	0	0.6952606439590454
1135	grabs	0	0.6952606439590454
1129	gold	0	0.6952606439590454
1888	scirea	0	0.6952606439590454
1818	sara	0	0.6952606439590454
1310	jean	0	0.6952606439590454
1961	stepanic	0	0.6952606439590454
1951	statue	0	0.6952606439590454
592	arm	0	0.6952606439590454
2294	zombies	0	0.6952606439590454
1980	stress	0	0.6952606439590454
2293	zombie	0	0.6952606439590454
729	buer	0	0.6952606439590454
1569	melenik	0	0.6952606439590454
1564	mcintosh	0	0.6952606439590454
1510	lucy	0	0.6952606439590454
745	cahot	0	0.6952606439590454
746	capus	0	0.6952606439590454
1516	lynch	0	0.6952606439590454
1367	killers	0	0.6952606439590454
1366	killerin	0	0.6952606439590454
2007	tanger	0	0.6952606439590454
1365	killer	0	0.6952606439590454
695	blackcliff	0	0.6952606439590454
1999	susa	0	0.6952606439590454
636	barros	0	0.6952606439590454
637	barry	0	0.6952606439590454
638	bart	0	0.6952606439590454
585	apparat	0	0.6952606439590454
639	basil	0	0.6952606439590454
657	beli	0	0.6952606439590454
1590	moor	0	0.6952606439590454
1591	mor	0	0.6952606439590454
1470	legend	0	0.6952606439590454
658	belial	0	0.6952606439590454
1973	stones	0	0.6952606439590454
1972	stone	0	0.6952606439590454
635	barbe	0	0.6952606439590454
570	altar	0	0.6952606439590454
779	costin	0	0.6952606439590454
1963	stern	0	0.6952606439590454
749	carol	0	0.6952606439590454
588	ari	0	0.6952606439590454
1647	ninja	0	0.6952606439590454
773	conollys	0	0.6952606439590454
1522	machete	0	0.6952606439590454
771	connemara	0	0.6952606439590454
2265	yun	0	0.6952606439590454
774	cordial	0	0.6952606439590454
770	collins	0	0.6952606439590454
776	cornwall	0	0.6952606439590454
772	conolly	0	0.6952606439590454
2019	templers	0	0.6952606439590454
2018	templer	0	0.6952606439590454
777	corwen	0	0.6952606439590454
778	costello	0	0.6952606439590454
2260	x	0	0.6952606439590454
1329	jotuun	0	0.6952606439590454
1328	josh	0	0.6952606439590454
1355	kent	0	0.6952606439590454
754	castle	0	0.6952606439590454
2041	tod	22	0.7430837154388428
2048	tods	22	0.7430837154388428
2044	todesangst	22	0.7430837154388428
1687	panik	22	0.7430837154388428
516	Wahnsinn	22	0.7430837154388428
2043	todes	22	0.7430837154388428
625	axt	1	0.7803423404693604
304	Mantel	1	0.7803423404693604
492	Umhang	1	0.7803423404693604
225	Jacke	1	0.7803423404693604
1468	lederjacke	1	0.7803423404693604
252	Kleidung	1	0.7803423404693604
403	Rüstung	1	0.7803423404693604
1424	kutten	1	0.7803423404693604
1657	nähen	1	0.7803423404693604
1423	kutte	1	0.7803423404693604
213	Hose	1	0.7803423404693604
373	Pullover	1	0.7803423404693604
2076	trümpfe	1	0.7803423404693604
1208	hemd	1	0.7803423404693604
1410	kragen	1	0.7803423404693604
1373	kittel	1	0.7803423404693604
1422	kutsche	1	0.7803423404693604
2083	tücher	1	0.7803423404693604
292	Luft	47	0.7817158699035645
2027	teufelsmutter	47	0.7817158699035645
1670	offen	47	0.7817158699035645
1606	mächtig	47	0.7817158699035645
1144	grausam	47	0.7817158699035645
1114	glatt	47	0.7817158699035645
1851	schleimen	47	0.7817158699035645
2098	ungewöhnlich	47	0.7817158699035645
1297	irren	47	0.7817158699035645
2097	ungemein	47	0.7817158699035645
1476	leicht	47	0.7817158699035645
1475	leichenvogel	47	0.7817158699035645
575	anders	47	0.7817158699035645
1474	leichengasse	47	0.7817158699035645
2026	teufelsfratze	47	0.7817158699035645
1861	schrecklich	47	0.7817158699035645
1296	irre	47	0.7817158699035645
1473	leichen	47	0.7817158699035645
1142	grauenhaft	47	0.7817158699035645
2081	tödlich	47	0.7817158699035645
1614	mörderisch	47	0.7817158699035645
2028	teuflisch	47	0.7817158699035645
1019	furchtbar	47	0.7817158699035645
819	dick	47	0.7817158699035645
1652	normal	47	0.7817158699035645
2331	überdeutlich	47	0.7817158699035645
1375	klar	47	0.7817158699035645
2214	widerlich	47	0.7817158699035645
325	Mischung	47	0.7817158699035645
1505	locker	47	0.7817158699035645
741	böse	47	0.7817158699035645
1570	menschen	47	0.7817158699035645
1833	scharf	47	0.7817158699035645
2103	unnatürlich	47	0.7817158699035645
1011	frei	47	0.7817158699035645
1043	gefährlich	47	0.7817158699035645
1097	gewaltig	47	0.7817158699035645
1947	stark	47	0.7817158699035645
1869	schwach	47	0.7817158699035645
2179	wahnsinnig	47	0.7817158699035645
873	dünn	47	0.7817158699035645
872	dämonisch	47	0.7817158699035645
2033	tief	47	0.7817158699035645
1052	geheuer	47	0.7817158699035645
2196	weich	47	0.7817158699035645
1051	geheimnisvoll	47	0.7817158699035645
1571	menschlich	47	0.7817158699035645
1190	hart	47	0.7817158699035645
2233	wirkend	47	0.7817158699035645
2100	unheimlich	47	0.7817158699035645
1012	fremd	47	0.7817158699035645
1795	rot	13	0.8044067621231079
970	fernlicht	13	0.8044067621231079
1092	gespenstisch	13	0.8044067621231079
1059	geisterfrau	13	0.8044067621231079
1091	gespenster	13	0.8044067621231079
1060	geisterhaft	13	0.8044067621231079
982	finsternis	13	0.8044067621231079
1488	lichtstreifen	13	0.8044067621231079
1839	schaurig	13	0.8044067621231079
2099	unheils	13	0.8044067621231079
1064	geistes	13	0.8044067621231079
1058	geisterdämmerung	13	0.8044067621231079
1068	gelb	13	0.8044067621231079
875	düster	13	0.8044067621231079
1843	schimmern	13	0.8044067621231079
166	Gespenst	13	0.8044067621231079
119	Farbe	13	0.8044067621231079
1934	spiegeln	13	0.8044067621231079
94	Dämmerung	13	0.8044067621231079
204	Helligkeit	13	0.8044067621231079
523	Widerschein	13	0.8044067621231079
1206	hell	13	0.8044067621231079
25	Aura	13	0.8044067621231079
859	dunkel	13	0.8044067621231079
860	dunkelheit	13	0.8044067621231079
861	dunkeln	13	0.8044067621231079
697	blank	13	0.8044067621231079
2004	tageslicht	13	0.8044067621231079
417	Schimmer	13	0.8044067621231079
1158	grünlich	13	0.8044067621231079
1872	schwarz	13	0.8044067621231079
876	düsternis	13	0.8044067621231079
1111	glanz	13	0.8044067621231079
286	Lichtschein	13	0.8044067621231079
1844	schimmernd	13	0.8044067621231079
1487	lichtstrahl	13	0.8044067621231079
1967	still	13	0.8044067621231079
1485	lichts	13	0.8044067621231079
1126	glänzen	13	0.8044067621231079
1480	leuchten	13	0.8044067621231079
1063	geistern	13	0.8044067621231079
1975	strahlen	13	0.8044067621231079
1583	mondlicht	13	0.8044067621231079
922	erhellen	13	0.8044067621231079
1140	grau	13	0.8044067621231079
1143	grauens	13	0.8044067621231079
431	Schädel	30	0.8049842119216919
611	augenhöhlen	30	0.8049842119216919
480	Totenschädel	30	0.8049842119216919
573	anblick	30	0.8049842119216919
374	Pupille	30	0.8049842119216919
353	Ohr	30	0.8049842119216919
1983	strähnen	30	0.8049842119216919
612	augenpaar	30	0.8049842119216919
461	Stirn	30	0.8049842119216919
1884	schädels	30	0.8049842119216919
1948	starr	30	0.8049842119216919
2062	totenkopf	30	0.8049842119216919
1936	spitz	30	0.8049842119216919
1937	spitzen	30	0.8049842119216919
1949	starren	30	0.8049842119216919
836	dolche	30	0.8049842119216919
533	Zahn	30	0.8049842119216919
2056	totenaugen	30	0.8049842119216919
613	augenpaare	30	0.8049842119216919
1982	struppy	30	0.8049842119216919
340	Nagel	30	0.8049842119216919
2123	vampirzähne	30	0.8049842119216919
1735	pupille	30	0.8049842119216919
1018	furchen	30	0.8049842119216919
1384	klippen	30	0.8049842119216919
334	Mundwinkel	30	0.8049842119216919
1665	oberlippe	30	0.8049842119216919
1392	knochenschädel	30	0.8049842119216919
1628	nase	30	0.8049842119216919
609	augen	30	0.8049842119216919
2306	zurecht	30	0.8049842119216919
57	Brille	30	0.8049842119216919
150	Gehirn	30	0.8049842119216919
24	Auge	30	0.8049842119216919
1498	lippen	30	0.8049842119216919
261	Krempe	30	0.8049842119216919
314	Maul	30	0.8049842119216919
1663	oberkiefer	30	0.8049842119216919
867	dächer	35	0.8104391098022461
1195	haus	35	0.8104391098022461
238	Kapelle	35	0.8104391098022461
242	Kathedrale	35	0.8104391098022461
889	eingangs	35	0.8104391098022461
409	Sarg	35	0.8104391098022461
250	Kirche	35	0.8104391098022461
254	Kloster	35	0.8104391098022461
1863	schrein	35	0.8104391098022461
260	Krematorium	35	0.8104391098022461
888	eingang	35	0.8104391098022461
2055	totenacker	35	0.8104391098022461
1266	häuser	35	0.8104391098022461
184	Gruft	35	0.8104391098022461
1553	mauern	35	0.8104391098022461
33	Bauwerk	35	0.8104391098022461
78	Deckel	35	0.8104391098022461
1385	kloster	35	0.8104391098022461
1371	kirchen	35	0.8104391098022461
120	Fassade	35	0.8104391098022461
811	denkmal	35	0.8104391098022461
482	Trauerhalle	35	0.8104391098022461
157	Gemäuer	35	0.8104391098022461
1136	grabsteinen	35	0.8104391098022461
465	Sumpf	35	0.8104391098022461
179	Grab	35	0.8104391098022461
180	Grabstein	35	0.8104391098022461
183	Grube	35	0.8104391098022461
479	Totengrab	35	0.8104391098022461
398	Ruine	35	0.8104391098022461
473	Tempel	35	0.8104391098022461
358	Ort	35	0.8104391098022461
1015	friedhofs	35	0.8104391098022461
1823	sarkophag	35	0.8104391098022461
1014	friedhof	35	0.8104391098022461
280	Leichenhalle	35	0.8104391098022461
313	Mauerwerk	35	0.8104391098022461
372	Prozession	35	0.8104391098022461
1820	sargdeckel	35	0.8104391098022461
1486	lichtschalter	49	0.8598324060440063
1455	laterne	49	0.8598324060440063
414	Scheinwerfer	49	0.8598324060440063
2012	taschenlampe	49	0.8598324060440063
1456	laternen	49	0.8598324060440063
696	blake	49	0.8598324060440063
114	Fackel	49	0.8598324060440063
1443	lampe	49	0.8598324060440063
285	Lichtkegel	49	0.8598324060440063
1444	lampenstrahl	49	0.8598324060440063
1358	kerze	49	0.8598324060440063
1802	rußen	49	0.8598324060440063
273	Lampe	49	0.8598324060440063
1359	kerzen	49	0.8598324060440063
350	Notbeleuchtung	49	0.8598324060440063
117	Fahrerseite	28	0.8599278330802917
118	Fahrertür	28	0.8599278330802917
116	Fahrer	28	0.8599278330802917
133	Fond	28	0.8599278330802917
1041	gefahrenzone	28	0.8599278330802917
1221	hervor	28	0.8599278330802917
1222	hervorholen	28	0.8599278330802917
2061	totenkiste	28	0.8599278330802917
2288	zigarette	28	0.8599278330802917
356	Opel	28	0.8599278330802917
541	Zündschlüssel	28	0.8599278330802917
106	Einsatzkoffer	28	0.8599278330802917
463	Stäbchen	28	0.8599278330802917
28	Ausweis	28	0.8599278330802917
1184	handschuhfach	28	0.8599278330802917
283	Lenkrad	28	0.8599278330802917
270	Kühlerhaube	28	0.8599278330802917
319	Mercedes	28	0.8599278330802917
951	fahrbahn	28	0.8599278330802917
1756	rauchen	28	0.8599278330802917
2243	wohnmobil	28	0.8599278330802917
1438	ladefläche	28	0.8599278330802917
652	beifahrersitz	28	0.8599278330802917
1706	pfeil	24	0.8684278726577759
528	Wucht	24	0.8684278726577759
483	Treffer	24	0.8684278726577759
425	Schuss	24	0.8684278726577759
23	Aufprall	24	0.8684278726577759
1942	sprung	24	0.8684278726577759
486	Tritt	24	0.8684278726577759
2251	wuchtig	24	0.8684278726577759
731	bunde	24	0.8684278726577759
1938	sprange	24	0.8684278726577759
726	brust	24	0.8684278726577759
1579	mitte	24	0.8684278726577759
1719	pranke	24	0.8684278726577759
1720	pranken	24	0.8684278726577759
1688	panther	24	0.8684278726577759
418	Schlag	24	0.8684278726577759
1752	rand	24	0.8684278726577759
1202	hechtete	24	0.8684278726577759
1341	katapultierte	24	0.8684278726577759
2254	wut	14	0.8957074284553528
1344	katz	14	0.8957074284553528
1345	katze	14	0.8957074284553528
1346	katzenmann	21	0.9094502925872803
130	Fledermaus	21	0.9094502925872803
499	Untier	21	0.9094502925872803
493	Ungeheuer	21	0.9094502925872803
500	Vampir	21	0.9094502925872803
122	Fell	21	0.9094502925872803
88	Drache	21	0.9094502925872803
1	Abt	21	0.9094502925872803
2111	untoter	21	0.9094502925872803
1987	sturmgott	21	0.9094502925872803
1988	sturmwind	21	0.9094502925872803
14	Arena	21	0.9094502925872803
2110	untoten	21	0.9094502925872803
2109	untote	21	0.9094502925872803
30	Balg	21	0.9094502925872803
38	Bestie	21	0.9094502925872803
49	Blutsauger	21	0.9094502925872803
1612	mörder	21	0.9094502925872803
95	Dämon	21	0.9094502925872803
1613	mörderin	21	0.9094502925872803
63	Bulle	21	0.9094502925872803
1433	künstler	21	0.9094502925872803
707	blutsauger	21	0.9094502925872803
708	blutsaugerin	21	0.9094502925872803
709	blutsaugers	21	0.9094502925872803
71	Clown	21	0.9094502925872803
539	Zwerg	21	0.9094502925872803
337	Mönch	21	0.9094502925872803
530	Wölfin	21	0.9094502925872803
529	Wurm	21	0.9094502925872803
526	Wolf	21	0.9094502925872803
58	Brut	21	0.9094502925872803
1412	kreaturen	21	0.9094502925872803
1168	halbvampir	21	0.9094502925872803
214	Hundesohn	21	0.9094502925872803
259	Kreatur	21	0.9094502925872803
410	Satan	21	0.9094502925872803
191	Götze	21	0.9094502925872803
436	Sensenmann	21	0.9094502925872803
2210	werwölfin	21	0.9094502925872803
2209	werwölfe	21	0.9094502925872803
182	Greis	21	0.9094502925872803
1161	götze	21	0.9094502925872803
267	Kumpan	21	0.9094502925872803
268	Kuttenträger	21	0.9094502925872803
205	Henker	21	0.9094502925872803
2208	werwolf	21	0.9094502925872803
1707	pfähler	21	0.9094502925872803
1061	geisterjäger	21	0.9094502925872803
2257	wölfe	21	0.9094502925872803
175	Gladiator	21	0.9094502925872803
1705	pfahl	21	0.9094502925872803
377	Ratte	21	0.9094502925872803
1062	geisterjägers	21	0.9094502925872803
1689	parasiten	21	0.9094502925872803
476	Teufel	21	0.9094502925872803
1272	höllenpunk	21	0.9094502925872803
1273	höllentor	21	0.9094502925872803
341	Nager	21	0.9094502925872803
1269	hölle	21	0.9094502925872803
163	Geschöpf	21	0.9094502925872803
1270	höllemann	21	0.9094502925872803
1431	körper	23	0.9466748237609863
1969	stoff	23	0.9466748237609863
1076	geruch	23	0.9466748237609863
2003	säure	23	0.9466748237609863
1079	gerüche	23	0.9466748237609863
1432	körpers	23	0.9466748237609863
187	Gummi	23	0.9466748237609863
988	fleisch	23	0.9466748237609863
1989	stäbe	23	0.9466748237609863
508	Verwesung	23	0.9466748237609863
168	Gestank	23	0.9466748237609863
600	atem	23	0.9466748237609863
368	Pore	23	0.9466748237609863
1576	metall	23	0.9466748237609863
2277	zelle	23	0.9466748237609863
1868	schultern	32	0.9557360410690308
1760	rechnen	32	0.9557360410690308
671	bestimmen	32	0.9557360410690308
1123	glotzen	32	0.9557360410690308
1554	maulen	32	0.9557360410690308
943	existenz	32	0.9557360410690308
1968	stimmen	32	0.9557360410690308
1116	glauben	32	0.9557360410690308
1504	lochen	32	0.9557360410690308
669	besitzen	32	0.9557360410690308
1174	halten	32	0.9557360410690308
617	aussehen	32	0.9557360410690308
1838	schauen	32	0.9557360410690308
926	erlebt	32	0.9557360410690308
920	erfassen	32	0.9557360410690308
1151	grinsen	32	0.9557360410690308
1466	lebzeiten	32	0.9557360410690308
1575	merken	32	0.9557360410690308
656	bekommen	32	0.9557360410690308
655	beirren	32	0.9557360410690308
909	entdecken	32	0.9557360410690308
930	erscheinen	32	0.9557360410690308
649	begreifen	32	0.9557360410690308
1776	richter	32	0.9557360410690308
646	bedecken	32	0.9557360410690308
1094	gestalten	32	0.9557360410690308
1841	schielen	32	0.9557360410690308
1034	geben	32	0.9557360410690308
679	bewaffnen	32	0.9557360410690308
1244	hinterlassen	32	0.9557360410690308
1055	gehört	32	0.9557360410690308
1943	spuren	32	0.9557360410690308
1395	kollegen	32	0.9557360410690308
807	decken	32	0.9557360410690308
1939	sprechen	32	0.9557360410690308
1894	seiten	32	0.9557360410690308
1054	gehören	32	0.9557360410690308
790	dachen	32	0.9557360410690308
1245	hinterlaß	32	0.9557360410690308
1376	klatschen	32	0.9557360410690308
945	existiert	32	0.9557360410690308
1353	kennen	32	0.9557360410690308
925	erleben	32	0.9557360410690308
957	fassen	32	0.9557360410690308
960	fegen	32	0.9557360410690308
1675	orden	32	0.9557360410690308
1893	sehen	32	0.9557360410690308
1966	stiche	32	0.9557360410690308
1241	hinschauen	32	0.9557360410690308
1398	konfrontieren	32	0.9557360410690308
684	beweisen	32	0.9557360410690308
687	bezeichnen	32	0.9557360410690308
987	flecken	32	0.9557360410690308
1192	hassen	32	0.9557360410690308
944	existieren	32	0.9557360410690308
1437	lachen	32	0.9557360410690308
1616	nachschauen	32	0.9557360410690308
853	drucken	32	0.9557360410690308
1952	stauben	32	0.9557360410690308
1619	nacken	32	0.9557360410690308
1883	schwärzen	32	0.9557360410690308
1886	schütteln	32	0.9557360410690308
1946	stammen	32	0.9557360410690308
1405	kopfschütteln	32	0.9557360410690308
1235	himmeln	32	0.9557360410690308
1238	hindurchschauen	32	0.9557360410690308
1402	konzentrieren	32	0.9557360410690308
1240	hineinschauen	32	0.9557360410690308
924	erkennen	32	0.9557360410690308
1534	malen	32	0.9557360410690308
2144	vermischen	32	0.9557360410690308
2142	verlesen	32	0.9557360410690308
1992	stützen	32	0.9557360410690308
2141	vergleichen	32	0.9557360410690308
2134	verdecken	32	0.9557360410690308
2247	wollen	32	0.9557360410690308
582	anschauen	32	0.9557360410690308
2252	wundern	32	0.9557360410690308
2269	zehenspitzen	32	0.9557360410690308
2237	wissen	32	0.9557360410690308
2270	zeichen	32	0.9557360410690308
2273	zeigen	32	0.9557360410690308
402	Rücksicht	32	0.9557360410690308
565	allein	32	0.9557360410690308
2320	zählen	32	0.9557360410690308
2284	zeugen	32	0.9557360410690308
2064	trauen	32	0.9557360410690308
36	Bescheid	32	0.9557360410690308
2317	zweit	32	0.9557360410690308
2271	zeichnen	32	0.9557360410690308
2236	wischen	32	0.9557360410690308
2013	tatsachen	32	0.9557360410690308
1991	stören	32	0.9557360410690308
2177	wagen	32	0.9557360410690308
2229	winken	32	0.9557360410690308
2157	verziehen	32	0.9557360410690308
2333	überfragen	32	0.9557360410690308
2232	wirken	32	0.9557360410690308
2216	wiedergebären	32	0.9557360410690308
880	ebensowenig	25	0.9671808481216431
815	deshalb	25	0.9671808481216431
821	diejenig	25	0.9671808481216431
822	diejenigen	25	0.9671808481216431
825	dies	25	0.9671808481216431
2217	wiederum	25	0.9671808481216431
826	diesmal	25	0.9671808481216431
886	einfach	25	0.9671808481216431
2211	weshalb	25	0.9671808481216431
884	egal	25	0.9671808481216431
2215	wie	25	0.9671808481216431
877	eben	25	0.9671808481216431
878	ebenfalls	25	0.9671808481216431
879	ebenso	25	0.9671808481216431
842	dorthin	25	0.9671808481216431
814	derartig	25	0.9671808481216431
812	denn	25	0.9671808481216431
2200	weiterhin	25	0.9671808481216431
1927	sondern	25	0.9671808481216431
1923	sogar	25	0.9671808481216431
1922	sodass	25	0.9671808481216431
1611	möglicherweise	25	0.9671808481216431
2305	zunächst	25	0.9671808481216431
1907	sicherlich	25	0.9671808481216431
1906	sicherheitshalber	25	0.9671808481216431
2207	wer	25	0.9671808481216431
2304	zumindest	25	0.9671808481216431
789	dabei	25	0.9671808481216431
792	dafür	25	0.9671808481216431
2300	zugleich	25	0.9671808481216431
795	danach	25	0.9671808481216431
2298	zudem	25	0.9671808481216431
1896	seltsamerweise	25	0.9671808481216431
1421	kurzerhand	25	0.9671808481216431
2303	zumeist	25	0.9671808481216431
891	einige	25	0.9671808481216431
2219	wieso	25	0.9671808481216431
2072	trotz	25	0.9671808481216431
1312	jemand	25	0.9671808481216431
1311	jedoch	25	0.9671808481216431
2249	wovor	25	0.9671808481216431
2248	womit	25	0.9671808481216431
317	Mensch	25	0.9671808481216431
2242	wohin	25	0.9671808481216431
2241	wobei	25	0.9671808481216431
1317	jetzt	25	0.9671808481216431
1293	irgendwie	25	0.9671808481216431
1118	gleichzeitig	25	0.9671808481216431
1117	gleichen	25	0.9671808481216431
1291	irgendetwas	25	0.9671808481216431
1071	genau	25	0.9671808481216431
1072	genügend	25	0.9671808481216431
2239	wo	25	0.9671808481216431
1099	gewissermaßen	25	0.9671808481216431
1292	irgendwelche	25	0.9671808481216431
892	einigermaßen	25	0.9671808481216431
185	Grund	25	0.9671808481216431
1668	obwohl	25	0.9671808481216431
1644	nicht	25	0.9671808481216431
1645	nichts	25	0.9671808481216431
2073	trotzdem	25	0.9671808481216431
1717	praktisch	25	0.9671808481216431
2093	umso	25	0.9671808481216431
938	etwas	25	0.9671808481216431
2094	umsonst	25	0.9671808481216431
1669	oder	25	0.9671808481216431
1649	noch	25	0.9671808481216431
1155	grundlos	25	0.9671808481216431
2014	tatsächlich	25	0.9671808481216431
1764	regelrecht	25	0.9671808481216431
1653	normalerweise	25	0.9671808481216431
2266	zahlreich	25	0.9671808481216431
1656	nur	25	0.9671808481216431
1767	relativ	25	0.9671808481216431
1349	keine	25	0.9671808481216431
1347	kaum	25	0.9671808481216431
2202	welche	25	0.9671808481216431
693	bisher	25	0.9671808481216431
651	beide	25	0.9671808481216431
1479	letztendlich	25	0.9671808481216431
574	andere	25	0.9671808481216431
1566	mehr	25	0.9671808481216431
1477	leider	25	0.9671808481216431
2328	öfteren	25	0.9671808481216431
2316	zweimal	25	0.9671808481216431
2005	tagsüber	25	0.9671808481216431
1964	stets	25	0.9671808481216431
547	abermals	25	0.9671808481216431
603	auch	25	0.9671808481216431
566	allerdings	25	0.9671808481216431
567	allesamt	25	0.9671808481216431
2313	zuvor	25	0.9671808481216431
670	besonder	25	0.9671808481216431
584	ansonsten	25	0.9671808481216431
2314	zwar	25	0.9671808481216431
1002	folgend	18	0.9919307231903076
435	Sekunde	18	0.9919307231903076
2115	ursprung	18	0.9919307231903076
1807	rührte	18	0.9919307231903076
335	Mutation	18	0.9919307231903076
685	bewusstlosigkeit	18	0.9919307231903076
1805	rückendeckung	18	0.9919307231903076
1580	mitten	18	0.9919307231903076
154	Gelände	18	0.9919307231903076
796	daran	18	0.9919307231903076
644	bebelle	18	0.9919307231903076
1681	ortschaft	18	0.9919307231903076
1045	gefühl	18	0.9919307231903076
1892	seelenstadt	18	0.9919307231903076
998	fläche	18	0.9919307231903076
808	deckung	18	0.9919307231903076
455	Startsignal	18	0.9919307231903076
568	allmählich	18	0.9919307231903076
1895	sekunden	18	0.9919307231903076
640	bates	18	0.9919307231903076
797	darin	18	0.9919307231903076
1037	gedankenschnell	18	0.9919307231903076
452	Spannung	18	0.9919307231903076
83	Distanz	18	0.9919307231903076
2114	urplötzlich	18	0.9919307231903076
664	bereich	18	0.9919307231903076
931	erstarren	18	0.9919307231903076
388	Rettung	18	0.9919307231903076
389	Rhythmus	18	0.9919307231903076
