	token	label	distance
736	bebend	47	2.9819982051849365
2002	weinen	47	2.9819982051849365
1787	seufzend	47	2.9819982051849365
1829	stockend	47	2.9819982051849365
1106	gott	22	3.0314252376556396
1210	inge	22	3.0314252376556396
1572	niko	22	3.0314252376556396
1193	humor	22	3.0314252376556396
1203	ina	22	3.0314252376556396
1851	talent	22	3.0314252376556396
1642	rad	22	3.0314252376556396
1812	sport	22	3.0314252376556396
1230	jean	22	3.0314252376556396
1521	mut	22	3.0314252376556396
1019	flur	22	3.0314252376556396
1810	spatz	22	3.0314252376556396
1666	resi	22	3.0314252376556396
1667	ress	22	3.0314252376556396
956	emil	22	3.0314252376556396
1510	monique	22	3.0314252376556396
1289	kilo	22	3.0314252376556396
919	drama	22	3.0314252376556396
1508	moni	22	3.0314252376556396
1447	markus	22	3.0314252376556396
1212	ingo	22	3.0314252376556396
1509	monika	22	3.0314252376556396
1121	gundi	22	3.0314252376556396
2038	wolf	22	3.0314252376556396
2040	wolfi	22	3.0314252376556396
1921	ute	22	3.0314252376556396
2039	wolfgang	22	3.0314252376556396
1922	utes	22	3.0314252376556396
766	bernau	49	3.0387799739837646
767	bernd	49	3.0387799739837646
768	berner	49	3.0387799739837646
771	bert	49	3.0387799739837646
754	ben	49	3.0387799739837646
769	bernet	49	3.0387799739837646
770	bernstorf	49	3.0387799739837646
331	Kindheit	14	3.0392751693725586
752	bekommen	14	3.0392751693725586
1492	miteinander	14	3.0392751693725586
321	Karriere	14	3.0392751693725586
1208	infrage	14	3.0392751693725586
1827	stimmung	14	3.0392751693725586
677	angehörig	14	3.0392751693725586
1078	gemeinsam	14	3.0392751693725586
965	entscheidungen	14	3.0392751693725586
546	Stellung	14	3.0392751693725586
1557	neuigkeit	14	3.0392751693725586
671	altersunterschied	14	3.0392751693725586
1010	festgestellt	14	3.0392751693725586
1054	füreinander	14	3.0392751693725586
1065	gebraucht	14	3.0392751693725586
482	Privatleben	14	3.0392751693725586
964	entgegnet	14	3.0392751693725586
456	Ordnung	14	3.0392751693725586
140	Differenz	14	3.0392751693725586
1469	meinung	14	3.0392751693725586
1283	kenntnis	14	3.0392751693725586
1955	verteidigt	14	3.0392751693725586
750	beisammen	14	3.0392751693725586
2065	zueinander	14	3.0392751693725586
791	beziehungen	14	3.0392751693725586
1494	mitgeteilt	14	3.0392751693725586
1035	freizeit	14	3.0392751693725586
232	Gesellschaft	14	3.0392751693725586
1952	versichert	14	3.0392751693725586
1216	interessen	14	3.0392751693725586
946	einverstanden	14	3.0392751693725586
62	Bemerkung	14	3.0392751693725586
790	beziehung	14	3.0392751693725586
178	Erziehung	14	3.0392751693725586
764	berichtigt	14	3.0392751693725586
585	Unfriede	14	3.0392751693725586
172	Entscheidung	14	3.0392751693725586
1751	schweigepflicht	14	3.0392751693725586
1943	verlangt	14	3.0392751693725586
1910	unglück	14	3.0392751693725586
599	Verhältnis	14	3.0392751693725586
1637	publik	14	3.0392751693725586
986	erwidert	14	3.0392751693725586
2087	ängste	14	3.0392751693725586
1584	nötig	14	3.0392751693725586
786	betrachtet	14	3.0392751693725586
987	erzählen	14	3.0392751693725586
1974	wahrheit	14	3.0392751693725586
988	erzählt	14	3.0392751693725586
1096	gewitter	14	3.0392751693725586
759	bereit	14	3.0392751693725586
261	Hehl	14	3.0392751693725586
1939	verfassung	14	3.0392751693725586
1092	gespür	14	3.0392751693725586
175	Erfahrung	14	3.0392751693725586
972	erfahren	14	3.0392751693725586
1103	glücken	14	3.0392751693725586
653	ahnung	14	3.0392751693725586
1009	fertig	14	3.0392751693725586
2073	zustande	14	3.0392751693725586
160	Einstellung	14	3.0392751693725586
773	beruflich	14	3.0392751693725586
772	berufen	14	3.0392751693725586
434	Nachricht	14	3.0392751693725586
635	Zwilling	19	3.0413131713867188
452	Onkel	19	3.0413131713867188
1038	freund	19	3.0413131713867188
1745	schutzengel	19	3.0413131713867188
594	Vater	19	3.0413131713867188
1118	großvater	19	3.0413131713867188
536	Sohn	19	3.0413131713867188
367	Liebling	19	3.0413131713867188
524	Schwiegervater	19	3.0413131713867188
523	Schwiegersohn	19	3.0413131713867188
518	Schwager	19	3.0413131713867188
1533	nachbar	19	3.0413131713867188
433	Nachbar	19	3.0413131713867188
1929	vati	19	3.0413131713867188
1927	vaterl	19	3.0413131713867188
1926	vater	19	3.0413131713867188
1306	klinik	48	3.0948376655578613
351	Kreiskrankenhaus	48	3.0948376655578613
1485	miniklinik	48	3.0948376655578613
1033	frauenklinik	48	3.0948376655578613
1310	klinikum	48	3.0948376655578613
540	Spezialklinik	48	3.0948376655578613
587	Uniklinik	48	3.0948376655578613
347	Krankenhaus	48	3.0948376655578613
1308	kliniken	48	3.0948376655578613
1607	papi	20	3.2079598903656006
1608	paps	20	3.2079598903656006
1568	nicos	20	3.2079598903656006
2062	zoe	20	3.2079598903656006
1606	pam	20	3.2079598903656006
2043	wort	20	3.2079598903656006
1597	omi	20	3.2079598903656006
1564	nico	20	3.2079598903656006
1565	nicolas	20	3.2079598903656006
1566	nicole	20	3.2079598903656006
1567	nicoles	20	3.2079598903656006
1596	oma	20	3.2079598903656006
1628	pia	20	3.2079598903656006
1404	lo	20	3.2079598903656006
2075	zutiefst	42	3.208299160003662
1002	fassungslos	42	3.208299160003662
1772	sekundenlang	42	3.208299160003662
2066	zufrieden	42	3.208299160003662
977	erleichtert	42	3.208299160003662
1957	verwirrt	42	3.208299160003662
970	enttäuscht	42	3.208299160003662
968	entsetzt	42	3.208299160003662
877	dankbar	42	3.208299160003662
1535	nachdenklich	42	3.208299160003662
1319	konsterniert	42	3.208299160003662
980	ernst	42	3.208299160003662
804	blicklos	42	3.208299160003662
779	besorgt	42	3.208299160003662
1885	traurig	42	3.208299160003662
1104	glücklich	42	3.208299160003662
1794	sinnend	42	3.208299160003662
783	bestürzt	42	3.208299160003662
1042	froh	42	3.208299160003662
1493	mitfühlend	42	3.208299160003662
751	beklommen	42	3.208299160003662
1067	gedankenverloren	42	3.208299160003662
1068	gedankenvoll	42	3.208299160003662
1022	forschend	42	3.208299160003662
1074	geistesabwesend	42	3.208299160003662
1158	heilfroh	42	3.208299160003662
1089	gerührt	42	3.208299160003662
1562	nichte	46	3.2195825576782227
2041	wollen	46	3.2195825576782227
1030	frauchen	46	3.2195825576782227
1467	meinen	46	3.2195825576782227
1171	herein	46	3.2195825576782227
1279	kaufen	46	3.2195825576782227
1800	sollen	46	3.2195825576782227
817	brauchen	46	3.2195825576782227
479	Post	46	3.2195825576782227
1662	reinholt	46	3.2195825576782227
927	dürfen	46	3.2195825576782227
1338	können	46	3.2195825576782227
1659	reichern	46	3.2195825576782227
1322	korten	46	3.2195825576782227
1917	ursache	46	3.2195825576782227
1705	sachen	46	3.2195825576782227
1661	reinhold	46	3.2195825576782227
1420	machen	46	3.2195825576782227
1528	mögen	46	3.2195825576782227
1198	ich	46	3.2195825576782227
825	bringen	46	3.2195825576782227
1071	gehen	46	3.2195825576782227
1316	kommen	46	3.2195825576782227
1918	ursachen	46	3.2195825576782227
1571	niere	46	3.2195825576782227
1585	nützen	46	3.2195825576782227
995	fahren	46	3.2195825576782227
1007	fehlen	46	3.2195825576782227
1131	haben	46	3.2195825576782227
780	bestellen	46	3.2195825576782227
1267	kalisch	46	3.2195825576782227
2009	werden	46	3.2195825576782227
644	abscheiden	46	3.2195825576782227
2018	wien	46	3.2195825576782227
700	argentiner	10	3.240931987762451
1811	spontan	10	3.240931987762451
1902	umschweife	10	3.240931987762451
1218	irene	10	3.240931987762451
2019	wiesler	10	3.240931987762451
2055	zehenspitzen	10	3.240931987762451
275	Himmel	10	3.240931987762451
922	drohne	10	3.240931987762451
715	aufwärts	10	3.240931987762451
63	Beni	10	3.240931987762451
1652	rauecker	10	3.240931987762451
690	ans	10	3.240931987762451
1976	walden	10	3.240931987762451
1145	hartung	10	3.240931987762451
1897	ulbricht	10	3.240931987762451
1901	ums	10	3.240931987762451
1360	laufschritt	10	3.240931987762451
187	Fahrrad	10	3.240931987762451
1359	laube	10	3.240931987762451
1082	geradewegs	10	3.240931987762451
1681	ronach	10	3.240931987762451
1327	kranzer	10	3.240931987762451
803	blaulicht	10	3.240931987762451
2080	zögern	10	3.240931987762451
1692	ruhweiler	10	3.240931987762451
2017	wieland	10	3.240931987762451
558	Taxi	10	3.240931987762451
730	balkon	10	3.240931987762451
322	Karussell	10	3.240931987762451
1152	heide	10	3.240931987762451
1826	sternwolkensee	10	3.240931987762451
1830	strack	10	3.240931987762451
1650	rasmus	10	3.240931987762451
88	Blume	10	3.240931987762451
1018	flugzeug	10	3.240931987762451
443	Norden	10	3.240931987762451
1277	kathis	10	3.240931987762451
2026	wirbelsäule	10	3.240931987762451
1275	karsten	10	3.240931987762451
1740	schrägen	10	3.240931987762451
1144	hartmut	10	3.240931987762451
51	Auto	10	3.240931987762451
2025	wintern	10	3.240931987762451
272	Herz	10	3.240931987762451
1453	martinshorn	10	3.240931987762451
1801	sommer	10	3.240931987762451
1802	sonnenblick	10	3.240931987762451
1578	norden	10	3.240931987762451
1274	karst	10	3.240931987762451
1649	rasenmäher	10	3.240931987762451
1179	hinzu	5	3.2545793056488037
422	Miene	5	3.2545793056488037
2081	zögernd	5	3.2545793056488037
775	beruhigend	5	3.2545793056488037
721	ausweichend	5	3.2545793056488037
1197	hübsch	5	3.2545793056488037
1944	verlegen	5	3.2545793056488037
265	Heiratsantrag	5	3.2545793056488037
302	Jawort	5	3.2545793056488037
1251	jugendfreund	5	3.2545793056488037
2048	wunderschön	5	3.2545793056488037
1416	lächelnd	5	3.2545793056488037
605	Verzeihung	5	3.2545793056488037
1345	lachend	5	3.2545793056488037
1856	tapfer	5	3.2545793056488037
1552	neckend	5	3.2545793056488037
435	Narbe	5	3.2545793056488037
1373	leichthin	5	3.2545793056488037
1555	neres	5	3.2545793056488037
982	errötet	5	3.2545793056488037
374	Lippe	5	3.2545793056488037
981	errötend	5	3.2545793056488037
2079	zärtlich	5	3.2545793056488037
966	entschuldigt	5	3.2545793056488037
512	Schalk	5	3.2545793056488037
717	augenzwinkern	5	3.2545793056488037
1822	steiner	5	3.2545793056488037
748	behrend	5	3.2545793056488037
343	Kompliment	5	3.2545793056488037
1045	fröhlich	5	3.2545793056488037
1731	schmunzelnd	5	3.2545793056488037
1301	klasse	5	3.2545793056488037
1394	lieb	5	3.2545793056488037
1303	kleinlaut	5	3.2545793056488037
354	Kuss	5	3.2545793056488037
1396	liebevoll	5	3.2545793056488037
1056	fürsorge	5	3.2545793056488037
1889	tröstend	5	3.2545793056488037
711	aufgeregt	5	3.2545793056488037
173	Entschuldigung	5	3.2545793056488037
785	betont	5	3.2545793056488037
1332	kummer	5	3.2545793056488037
697	anzüglich	5	3.2545793056488037
229	Geschenk	5	3.2545793056488037
1252	jugendliebe	5	3.2545793056488037
2049	wundervoller	5	3.2545793056488037
1556	nett	5	3.2545793056488037
619	Wange	5	3.2545793056488037
1040	freundlich	5	3.2545793056488037
961	energisch	5	3.2545793056488037
1845	süß	5	3.2545793056488037
716	augenaufschlag	5	3.2545793056488037
1321	kopfschüttelnd	5	3.2545793056488037
1135	hallo	5	3.2545793056488037
1712	sanft	5	3.2545793056488037
1761	schön	5	3.2545793056488037
1020	flötete	5	3.2545793056488037
664	alkohol	18	3.3422749042510986
843	champagner	18	3.3422749042510986
98	Brötchen	18	3.3422749042510986
575	Torte	18	3.3422749042510986
1331	kuchen	18	3.3422749042510986
1262	kaffee	18	3.3422749042510986
481	Praline	18	3.3422749042510986
476	Pizza	18	3.3422749042510986
1263	kaffeemaschine	18	3.3422749042510986
1688	rotwein	18	3.3422749042510986
33	Appetit	18	3.3422749042510986
528	Sekt	18	3.3422749042510986
1734	schokolade	18	3.3422749042510986
1311	kochen	18	3.3422749042510986
989	essen	18	3.3422749042510986
1541	nachtisch	18	3.3422749042510986
1497	mittagessen	18	3.3422749042510986
230	Geschwister	3	3.3539626598358154
955	eltern	3	3.3539626598358154
1164	heiraten	3	3.3539626598358154
1948	verloben	3	3.3539626598358154
650	affäre	3	3.3539626598358154
4	Adoptiveltern	3	3.3539626598358154
426	Mitgift	3	3.3539626598358154
651	affären	3	3.3539626598358154
648	adoptieren	3	3.3539626598358154
1947	verlieben	3	3.3539626598358154
1941	verheiratet	3	3.3539626598358154
1090	geschieden	3	3.3539626598358154
1163	heirat	3	3.3539626598358154
521	Schwiegereltern	3	3.3539626598358154
1256	jung	3	3.3539626598358154
999	familienleben	3	3.3539626598358154
1116	großeltern	3	3.3539626598358154
1949	verlobter	3	3.3539626598358154
998	familie	3	3.3539626598358154
731	bardow	2	3.3695225715637207
807	bluhme	2	3.3695225715637207
1503	molly	2	3.3695225715637207
1602	otti	2	3.3695225715637207
1437	manons	2	3.3695225715637207
1484	mika	2	3.3695225715637207
1436	manon	2	3.3695225715637207
1502	mollnau	2	3.3695225715637207
647	adieu	2	3.3695225715637207
1586	o	2	3.3695225715637207
1429	maman	2	3.3695225715637207
2014	westrup	2	3.3695225715637207
1430	mami	2	3.3695225715637207
638	aaron	2	3.3695225715637207
1427	maleski	2	3.3695225715637207
1594	olaf	2	3.3695225715637207
734	bartosch	2	3.3695225715637207
1472	melanie	2	3.3695225715637207
735	beatrix	2	3.3695225715637207
1553	nele	2	3.3695225715637207
1547	nanu	2	3.3695225715637207
829	bruno	2	3.3695225715637207
756	benedikt	2	3.3695225715637207
828	bruhns	2	3.3695225715637207
827	brinkmann	2	3.3695225715637207
826	brink	2	3.3695225715637207
757	bennet	2	3.3695225715637207
668	allgäu	2	3.3695225715637207
1875	tomalli	2	3.3695225715637207
1422	madeleine	2	3.3695225715637207
1473	melanies	2	3.3695225715637207
821	bredow	2	3.3695225715637207
820	brebeck	2	3.3695225715637207
694	anthony	2	3.3695225715637207
1475	merizani	2	3.3695225715637207
1423	maik	2	3.3695225715637207
654	aibling	2	3.3695225715637207
1458	maxi	2	3.3695225715637207
737	becky	2	3.3695225715637207
793	bibi	2	3.3695225715637207
673	ambros	2	3.3695225715637207
1576	nora	2	3.3695225715637207
2012	westerling	2	3.3695225715637207
1477	mettin	2	3.3695225715637207
1959	vestris	2	3.3695225715637207
1575	nolan	2	3.3695225715637207
830	brück	2	3.3695225715637207
816	bolkow	2	3.3695225715637207
701	armin	2	3.3695225715637207
1523	mutti	2	3.3695225715637207
658	alec	2	3.3695225715637207
725	bachmann	2	3.3695225715637207
1664	rembold	2	3.3695225715637207
1610	pastor	2	3.3695225715637207
1793	sina	2	3.3695225715637207
1244	jessika	2	3.3695225715637207
1788	severin	2	3.3695225715637207
1898	ulla	2	3.3695225715637207
1249	josep	2	3.3695225715637207
1250	josi	2	3.3695225715637207
1012	finni	2	3.3695225715637207
1011	filli	2	3.3695225715637207
1785	sestrum	2	3.3695225715637207
1253	juju	2	3.3695225715637207
1784	servus	2	3.3695225715637207
1254	jule	2	3.3695225715637207
1026	frank	2	3.3695225715637207
1001	farina	2	3.3695225715637207
1255	jules	2	3.3695225715637207
996	falck	2	3.3695225715637207
1258	jupp	2	3.3695225715637207
1265	kaja	2	3.3695225715637207
1266	kakao	2	3.3695225715637207
1920	ursula	2	3.3695225715637207
958	emma	2	3.3695225715637207
1281	kenia	2	3.3695225715637207
1413	lutz	2	3.3695225715637207
949	ella	2	3.3695225715637207
1288	kettler	2	3.3695225715637207
2058	zenzi	2	3.3695225715637207
1776	sellin	2	3.3695225715637207
1242	jessi	2	3.3695225715637207
1795	sirch	2	3.3695225715637207
1241	jesses	2	3.3695225715637207
1873	tiroler	2	3.3695225715637207
1872	timmi	2	3.3695225715637207
1876	tomallis	2	3.3695225715637207
1870	tilde	2	3.3695225715637207
1123	gustav	2	3.3695225715637207
1112	greger	2	3.3695225715637207
1139	hannah	2	3.3695225715637207
1879	tornay	2	3.3695225715637207
1860	tavarin	2	3.3695225715637207
1142	harling	2	3.3695225715637207
1855	tanten	2	3.3695225715637207
1854	tante	2	3.3695225715637207
1852	tamara	2	3.3695225715637207
1100	giselle	2	3.3695225715637207
1880	toronto	2	3.3695225715637207
1886	trixi	2	3.3695225715637207
1151	hedi	2	3.3695225715637207
1838	supermarkt	2	3.3695225715637207
1167	helga	2	3.3695225715637207
1828	stine	2	3.3695225715637207
1061	garlina	2	3.3695225715637207
1825	steppan	2	3.3695225715637207
1057	gabi	2	3.3695225715637207
1213	inka	2	3.3695225715637207
1890	tubus	2	3.3695225715637207
1239	jesco	2	3.3695225715637207
1240	jesko	2	3.3695225715637207
1715	sarina	2	3.3695225715637207
924	dubai	2	3.3695225715637207
1284	kerdoff	2	3.3695225715637207
1388	lettenberg	2	3.3695225715637207
1387	leskow	2	3.3695225715637207
872	damen	2	3.3695225715637207
871	dame	2	3.3695225715637207
1711	sandro	2	3.3695225715637207
1391	levin	2	3.3695225715637207
1651	rat	2	3.3695225715637207
1398	lilian	2	3.3695225715637207
862	crusius	2	3.3695225715637207
1645	rainer	2	3.3695225715637207
860	corinne	2	3.3695225715637207
1641	rabea	2	3.3695225715637207
1640	quirin	2	3.3695225715637207
856	clemens	2	3.3695225715637207
855	claudio	2	3.3695225715637207
854	claudine	2	3.3695225715637207
1399	lilienthal	2	3.3695225715637207
2023	wilma	2	3.3695225715637207
1614	patricia	2	3.3695225715637207
1615	patricias	2	3.3695225715637207
1616	patrick	2	3.3695225715637207
1619	pavlos	2	3.3695225715637207
1412	lukas	2	3.3695225715637207
1408	lore	2	3.3695225715637207
1385	leons	2	3.3695225715637207
838	candice	2	3.3695225715637207
840	carisi	2	3.3695225715637207
1407	loni	2	3.3695225715637207
1630	pille	2	3.3695225715637207
848	chemco	2	3.3695225715637207
1632	poitier	2	3.3695225715637207
1633	polacek	2	3.3695225715637207
839	cardoff	2	3.3695225715637207
1384	leon	2	3.3695225715637207
1694	russy	2	3.3695225715637207
906	dillon	2	3.3695225715637207
1682	roseder	2	3.3695225715637207
908	ditte	2	3.3695225715637207
891	delm	2	3.3695225715637207
915	dormann	2	3.3695225715637207
1356	lani	2	3.3695225715637207
1702	sabat	2	3.3695225715637207
1357	larkin	2	3.3695225715637207
1680	romstedt	2	3.3695225715637207
1709	samuel	2	3.3695225715637207
1930	vendell	2	3.3695225715637207
1672	rickmann	2	3.3695225715637207
1379	lemming	2	3.3695225715637207
1679	romina	2	3.3695225715637207
1684	rosi	2	3.3695225715637207
849	chemotherapie	41	3.382488250732422
516	Schmerzmittel	41	3.382488250732422
290	Injektion	41	3.382488250732422
595	Vene	41	3.382488250732422
436	Narkose	41	3.382488250732422
1724	schlaftabletten	41	3.382488250732422
696	antibiotikum	41	3.382488250732422
695	antibiotika	41	3.382488250732422
777	beruhigungsmittel	41	3.382488250732422
288	Infusion	41	3.382488250732422
91	Blutung	41	3.382488250732422
497	Rezept	41	3.382488250732422
1462	medikamenten	41	3.382488250732422
414	Medizin	41	3.382488250732422
566	Therapie	41	3.382488250732422
413	Medikament	41	3.382488250732422
346	Krankengymnastik	41	3.382488250732422
31	Apotheke	41	3.382488250732422
808	blutabnahme	41	3.382488250732422
1463	medizinisch	41	3.382488250732422
727	bakterien	41	3.382488250732422
1461	medikamente	41	3.382488250732422
1371	lebensgefährtin	32	3.386906623840332
1315	kolleginnen	32	3.386906623840332
1314	kollegen	32	3.386906623840332
1324	krankenschwester	32	3.386906623840332
933	ehefrau	32	3.386906623840332
